id,displayName,displayName_pt,importName,name,name_pt,subname,subname_pt,serial,set,rarity,tribe,ability,ability_pt,flavorText,flavorText_pt,unique,mugicCost,artist,imageUrl,mugicNotes/0/letter,mugicNotes/0/length,mugicNotes/0/sharp,mugicNotes/0/flat,mugicNotes/1/letter,mugicNotes/1/length,mugicNotes/1/sharp,mugicNotes/1/flat,mugicNotes/2/letter,mugicNotes/2/length,mugicNotes/2/sharp,mugicNotes/2/flat,mugicNotes/3/letter,mugicNotes/3/length,mugicNotes/3/sharp,mugicNotes/3/flat,mugicNotes/4/letter,mugicNotes/4/length,mugicNotes/4/sharp,mugicNotes/4/flat,mugicNotes/5/letter,mugicNotes/5/length,mugicNotes/5/sharp,mugicNotes/5/flat,mugicNotes/6/letter,mugicNotes/6/length,mugicNotes/6/sharp,mugicNotes/6/flat,uniqueId,mugicNotes/0
BTD-173/222,Surprising Riffs,Riffs Surpreendentes,surprisingriffs,Surprising Riffs,Riffs Surpreendentes,,,173/222,btd,common,generic,Flip target Battlegear face-down.,Vire o Equipamento alvo para baixo.,"Unfortunately for Gronmar, his Telebracers sputtered and died seconds before the toxic tidal wave struck him full force.","Infelizmente para Gronmar, seus Telebraceletes falharam e pararam de funcionar segundos antes da onda tóxica o atingir em cheio.",FALSE,1,Jerico Santander,https://i.imgur.com/lN3FGef.png,C,2,FALSE,FALSE,F,2,FALSE,FALSE,A,2,FALSE,TRUE,E,3,FALSE,TRUE,D,2,FALSE,FALSE,A,2,FALSE,FALSE,E,4,FALSE,FALSE,Surprising Riffs__btd,
BTD-189/222,Symphony of Similarity,Sinfonia da Similaridade,symphonyofsimilarity,Symphony of Similarity,Sinfonia da Similaridade,,,189/222,btd,common,danian,Target Creature gains 5 to all Disciplines for each Mandiblor you control and each Infected Creature in play.,A Criatura alvo ganha 5 em todas as Disciplinas para cada Mandiblor que você controla e para cada Criatura Infectada em jogo.,,,FALSE,1,Jerico Santander,https://i.imgur.com/aNPuO4n.png,G,2,TRUE,FALSE,E,2,FALSE,FALSE,G,2,TRUE,FALSE,E,2,FALSE,FALSE,A,3,FALSE,FALSE,F,1,TRUE,FALSE,D,4,TRUE,FALSE,Symphony of Similarity__btd,
BTD-174/222,Tonal Destruction,Destruição Tonal,tonaldestruction,Tonal Destruction,Destruição Tonal,,,174/222,btd,common,generic,Your opponent reveals X Mugic Cards from their hand and you choose one of them. Your opponent discards the chosen card.,"Seu oponente revela X Mugics da mão dele e você escolhe um deles. 
Seu oponente descarta o Mugic escolhido.","If you eliminate the cause, you'll never face the consequences.","Se você eliminar a causa, nunca enfrentará as consequências.",FALSE,X,Martin Molski,https://i.imgur.com/5WnG9wH.png,C,2,FALSE,FALSE,D,2,FALSE,TRUE,D,2,FALSE,TRUE,C,2,FALSE,FALSE,C,2,FALSE,FALSE,D,2,FALSE,TRUE,G,4,FALSE,FALSE,Tonal Destruction__btd,
ROTO-83/100,Calling of Aa'une,Chamado de Aa'une,callingofaaune,Calling of Aa'une,Chamado de Aa'une,,,83/100,roto,super rare,m'arrillian,"If Aa'une the Oligarch, Projection won combat this turn while equipped with Baton of Aa'une and Rage of Aa'une was played by a Creature you control this turn, flip over Aa'une the Oligarch, Projection.","Se Aa'une, o Oligarca, Projeção venceu um combate neste turno enquanto estava equipado com o Bastão de Aa'une e a Fúria de Aa'une foi jogada por uma criatura que você controla neste turno, vire Aa'une, o Oligarca, Projeção.",,,FALSE,4,Jerico Santander,https://i.imgur.com/Ya23Nky.png,F,2,FALSE,FALSE,C,2,FALSE,FALSE,G,2,FALSE,FALSE,B,3,FALSE,TRUE,F,2,FALSE,FALSE,C,2,FALSE,FALSE,E,4,FALSE,TRUE,Calling of Aa'une__roto,
ROTO-84/100,Curemorph Chords,Acordes do Curomorfo,curemorphchords,Curemorph Chords,Acordes do Curomorfo,,,84/100,roto,common,m'arrillian,Heal 20 damage to target Fluidmorpher Creature.,Cura 20 de dano à Criatura Fluidomorfo alvo.,"It was hardly fair. As their mortal wounds instantly healed, the irresistible force became even more unstoppable.","Não era justo. Enquanto seus ferimentos mortais cicatrizavam instantaneamente, a força irresistível se tornava ainda mais imparável.",FALSE,2,Martin Molski,https://i.imgur.com/RnfYoBF.png,E,2,FALSE,FALSE,E,1,FALSE,FALSE,F,1,FALSE,FALSE,D,2,FALSE,TRUE,A,3,FALSE,TRUE,G,2,FALSE,FALSE,B,4,FALSE,FALSE,Curemorph Chords__roto,
ROTO-85/100,Decelerating Requiem,Réquiem Desacelerador,deceleratingrequiem,Decelerating Requiem,Réquiem Desacelerador,,,85/100,roto,uncommon,m'arrillian,Destroy target Creature with 0 :speed:Speed.,Destrua a Criatura alvo com 0 de Velocidade.,"As his pulse plummeted, his heart beat slower... slower... and fell silent.","À medida que seu pulso despencava, seu coração batia mais devagar... mais devagar... e silenciou.",FALSE,4,Jerico Santander,https://i.imgur.com/OGgVPnZ.png,D,1,TRUE,FALSE,C,2,TRUE,FALSE,B,2,FALSE,FALSE,A,3,FALSE,FALSE,G,3,FALSE,FALSE,F,3,FALSE,FALSE,D,4,TRUE,FALSE,Decelerating Requiem__roto,
ROTO-86/100,Denial Refrain of the Deep,Refrão da Negação das Profundezas,denialrefrainofthedeep,Denial Refrain of the Deep,Refrão da Negação das Profundezas,,,86/100,roto,common,m'arrillian,Negate target Mugic.,Negue o Mugic alvo.,"When Bodal realized that only four of his seven notes played, he calculated that he only had 2.5 seconds until Erak'tabb's tentacle squished him like an overripe djobwon.","Quando Bodal percebeu que apenas quatro de suas sete notas haviam sido tocadas, calculou que tinha apenas 2,5 segundos antes que o tentáculo de Erak'tabb o esmagasse como um djowwon maduro demais.",FALSE,3,Karol Kolodzinski,https://i.imgur.com/OfZmb0d.png,F,3,FALSE,FALSE,D,1,FALSE,FALSE,D,1,FALSE,FALSE,B,1,FALSE,TRUE,A,1,FALSE,TRUE,C,1,FALSE,FALSE,G,4,FALSE,FALSE,Denial Refrain of the Deep__roto,
ROTO-82/100,Harmonies of the Wind,Harmonias do Vento,harmoniesofthewind,Harmonies of the Wind,Harmonias do Vento,,,82/100,roto,rare,mipedian,Target M'arrillian or Minion Creature cannot move or play activated abilities.,A Criatura alvo M'arrillian ou Lacaio não pode se mover nem ativar habilidades.,"When Perim is at its darkest, the Cothica lights the path of hope.","Quando Perim está em seu momento mais sombrio, a Cothica ilumina o caminho da esperança.",FALSE,1,Peter Joworoski,https://i.imgur.com/0mxdQMr.png,A,2,FALSE,TRUE,A,2,FALSE,FALSE,G,2,FALSE,FALSE,G,2,FALSE,TRUE,F,2,TRUE,FALSE,G,2,FALSE,FALSE,D,4,FALSE,FALSE,Harmonies of the Wind__roto,
ROTO-79/100,Intress' Healing Ballad,Balada de Cura da Intress,intresshealingballad,Intress' Healing Ballad,Balada de Cura da Intress,,,79/100,roto,rare,overworld,Heal 5 damage to target engaged Creature for each Mugic counter on opposing Creatures.,Cure 5 de dano à Criatura alvo em combate para cada Contador de Mugic nas criaturas do oponente.,,,FALSE,2,Karol Kolodzinski,https://i.imgur.com/UWtEmRk.png,G,1,FALSE,FALSE,F,1,TRUE,FALSE,G,1,FALSE,FALSE,D,3,FALSE,FALSE,B,1,FALSE,FALSE,E,1,FALSE,FALSE,A,4,FALSE,FALSE,Intress' Healing Ballad__roto,
ROTO-80/100,Kopond's Composition,Composição de Kopond,kopondscomposition,Kopond's Composition,Composição de Kopond,,,80/100,roto,rare,underworld,Deal 5 damage to target engaged Creature for each Mugic counter on opposing Creatures.,Cause 5 de dano à Criatura alvo em combate para cada Contador de Mugic nas Criaturas do oponente.,,,TRUE,3,Martin Molski,https://i.imgur.com/3Yopraw.png,G,3,FALSE,FALSE,G,3,FALSE,TRUE,F,3,FALSE,FALSE,B,3,FALSE,TRUE,C,3,FALSE,FALSE,A,3,FALSE,TRUE,G,4,FALSE,FALSE,Kopond's Composition__roto,
ROTO-87/100,Mightsinger's Requiem,Réquiem do Cantor Poderoso,mightsingersrequiem,Mightsinger's Requiem,Réquiem do Cantor Poderoso,,,87/100,roto,uncommon,m'arrillian,Destroy target Creature with 0 :power:Power.,Destrua a Criatura alvo com 0 de Poder.,"When a pebble becomes as heavy as a boulder, your life will soon be over.","Quando uma pedrinha se torna tão pesada quanto uma rocha, sua vida está prestes a acabar.",FALSE,4,Jerico Santander,https://i.imgur.com/MJf9pfc.png,C,1,FALSE,FALSE,G,2,FALSE,FALSE,E,1,FALSE,TRUE,C,3,FALSE,FALSE,A,2,FALSE,TRUE,G,2,FALSE,FALSE,E,4,FALSE,FALSE,Mightsinger's Requiem__roto,
ROTO-81/100,Mindproof March,Marcha à Prova de Mente,mindproofmarch,Mindproof March,Marcha à Prova de Mente,,,81/100,roto,rare,danian,Heal 5 damage to target Creature and deal 5 damage to another target Creature for each Danian Creature you control with :water:Water.,Cure 5 de dano à Criatura alvo e cause 5 de dano a outra Criatura alvo para cada Danian que você controla com Água.,,,FALSE,2,Jerico Santander,https://i.imgur.com/ruGo6l4.png,C,3,FALSE,FALSE,G,1,FALSE,FALSE,C,1,FALSE,FALSE,D,3,FALSE,FALSE,C,2,FALSE,FALSE,D,2,FALSE,FALSE,G,4,FALSE,FALSE,Mindproof March__roto,
ROTO-88/100,Requiem of Fear,Réquiem do Medo,requiemoffear,Requiem of Fear,Réquiem do Medo,,,88/100,roto,uncommon,m'arrillian,Destroy target Creature with 0 :courage:Courage.,Destrua a Criatura alvo com 0 de Coragem.,There is no need to fight if your foe is in flight!,Não há necessidade de lutar se o seu inimigo está fugindo!,FALSE,4,Jerico Santander,https://i.imgur.com/KZu8nL5.png,D,2,FALSE,TRUE,C,2,FALSE,FALSE,D,2,FALSE,TRUE,C,2,FALSE,FALSE,D,2,FALSE,TRUE,C,2,FALSE,FALSE,G,4,FALSE,TRUE,Requiem of Fear__roto,
ROTO-89/100,Requiem of Lost Minds,Réquiem das Mentes Perdidas,requiemoflostminds,Requiem of Lost Minds,Réquiem das Mentes Perdidas,,,89/100,roto,uncommon,m'arrillian,Destroy target Creature with 0 :wisdom:Wisdom.,Destrua a Criatura alvo com 0 de Sabedoria.,A word to the wise: the wise need no words.,Um conselho para os sábios: os sábios não precisam de conselhos.,FALSE,4,Jerico Santander,https://i.imgur.com/AY0QvO0.png,A,3,FALSE,TRUE,C,3,FALSE,FALSE,B,2,FALSE,FALSE,D,2,TRUE,FALSE,C,1,TRUE,FALSE,D,1,FALSE,FALSE,F,2,FALSE,FALSE,Requiem of Lost Minds__roto,
ROTO-77/100,Sound of Noise,Som de Barulho,soundofnoise,Sound of Noise,Som de Barulho,,,77/100,roto,super rare,generic,Negate target M'arrillian or Generic Mugic.,Negue o Mugic alvo M'arrillian ou Genérico.,The silence was deafening.,O silêncio era ensurdecedor.,FALSE,2,Martin Molski,https://i.imgur.com/SXUvwtD.png,D,3,FALSE,TRUE,D,1,FALSE,FALSE,B,1,FALSE,TRUE,A,1,FALSE,FALSE,E,2,FALSE,TRUE,E,2,FALSE,FALSE,C,4,FALSE,FALSE,Sound of Noise__roto,
ROTO-90/100,Unheard Melody,Melodia Inaudita,unheardmelody,Unheard Melody,Melodia Inaudita,,,90/100,roto,ultra rare,m'arrillian,Destroy target Creature with no Mugic counters on it.,Destrua a Criatura alvo sem Contadores de Mugic.,Who knows why Mugicians exist. Just be thankful they do.,Quem sabe por que os Mugicians existem. Apenas agradeça por eles existirem.,TRUE,6,Martin Molski,https://i.imgur.com/ovPBCen.png,C,3,FALSE,FALSE,C,2,FALSE,FALSE,B,2,FALSE,FALSE,G,4,FALSE,FALSE,B,1,FALSE,TRUE,D,1,FALSE,FALSE,A,4,FALSE,TRUE,Unheard Melody__roto,
ROTO-78/100,Vexing Waveform,Forma de Onda Vexatória,vexingwaveform,Vexing Waveform,Forma de Onda Vexatória,,,78/100,roto,rare,generic,"Target Creature gains ""Recklessness 5.""
When you play Vexing Waveform you may pay an additional :genericmugic::genericmugic:. If you do, the target Creature gains an additional ""Recklessness 5.""","A Criatura alvo ganha ""Descuido 5"".
Quando você usar Forma de Onda Vexatória, você pode pagar 2 Contadores de Mugic adicionais.
Se fizer isso, a criatura alvo ganha ""Descuido 5"" adicional.",,,FALSE,1,Jerico Santander,https://i.imgur.com/zcifevK.png,G,3,FALSE,FALSE,A,1,FALSE,TRUE,G,3,FALSE,FALSE,D,1,FALSE,FALSE,G,1,FALSE,FALSE,A,1,FALSE,FALSE,B,4,FALSE,TRUE,Vexing Waveform__roto,
TOTT-85/100,Armament Alteration Anthem,Hino de Alteração de Armamento,armamentalterationanthem,Armament Alteration Anthem,Hino de Alteração de Armamento,,,85/100,tott,rare,mipedian,"Destroy engaged Creatures' Battlegear. Then, if you only control Mipedian Creatures and your engaged Creature is unequipped, return a Battlegear Card from your general discard pile to play equipped to your engaged Creature.","Destrua os Equipamentos das Criaturas em combate.
Então, se você controlar apenas Mipedians e sua Criatura em combate estiver desequipada, retorne um Equipamento do seu descarte para o jogo equipado à sua Criatura em combate.",,,FALSE,2,Jerico Santander,https://i.imgur.com/RD0uIM6.png,C,1,FALSE,FALSE,C,1,FALSE,FALSE,D,2,FALSE,TRUE,E,1,FALSE,TRUE,E,1,FALSE,TRUE,F,2,FALSE,FALSE,B,4,FALSE,TRUE,Armament Alteration Anthem__tott,
TOTT-82/100,Choral of the Apparition,Coral da Aparição,choraloftheapparition,Choral of the Apparition,Coral da Aparição,,,82/100,tott,super rare,danian,"Sacrifice an unengaged Mandiblor Creature. If you do, return target Danian Creature Card from your general discard pile to play to the space on the Battleboard where the sacrificed Mandiblor was. If you control only Danian Creatures, return it to any unoccupied space on the Battleboard instead.","Sacrifique um Mandiblor fora de combate.
Se o fizer, devolva o Danian alvo do Descarte para o jogo no espaço do Tabuleiro onde o Mandiblor sacrificado estava.
Se você controlar apenas Danians, devolva-o para qualquer espaço desocupado no Tabuleiro.",,,FALSE,2,Karol Kolodzinski,https://i.imgur.com/uefXXFu.png,F,3,FALSE,FALSE,G,1,FALSE,TRUE,F,1,FALSE,FALSE,G,1,FALSE,TRUE,F,1,FALSE,FALSE,D,1,FALSE,FALSE,D,4,FALSE,TRUE,Choral of the Apparition__tott,
TOTT-86/100,Dirge of the Desert,Lamento do Deserto,dirgeofthedesert,Dirge of the Desert,Lamento do Deserto,,,86/100,tott,common,mipedian,"Target Creature gains ""Invisibility: Surprise"" and ""Invisibility: Strike 10.""","A Criatura alvo ganha ""Invisibilidade: Surpresa"" e ""Invisibilidade: Ataque 10"".","The desert wind erases footprints, making the invisible even more undetectable.","O vento do deserto apaga as pegadas, tornando o invisível ainda mais indetectável.",FALSE,2,Jerico Santander,https://i.imgur.com/OKm1l0G.png,G,2,TRUE,FALSE,E,1,FALSE,FALSE,G,3,FALSE,FALSE,F,2,TRUE,FALSE,C,1,FALSE,FALSE,E,3,FALSE,FALSE,C,4,TRUE,FALSE,Dirge of the Desert__tott,
TOTT-76/100,Fanfare of Elemental Champions,Fanfarra dos Campeões Elementais,fanfareofelementalchampions,Fanfare of Elemental Champions,Fanfarra dos Campeões Elementais,,,76/100,tott,uncommon,overworld,"Target Creature gains an Elemental Type of your choice. If you control only OverWorld Creatures, that Creature also gains ""Element 5"" of the chosen Elemental Type.","A Criatura alvo ganha um Elemento à sua escolha.
Se você controlar apenas criaturas do OutroMundo, a Criatura também ganha ""Elemento 5"" do Elemento escolhido.",,,FALSE,1,Martin Molski,https://i.imgur.com/MdFFkGN.png,A,3,FALSE,FALSE,E,1,FALSE,FALSE,A,1,FALSE,FALSE,A,1,FALSE,FALSE,D,2,FALSE,FALSE,A,1,FALSE,FALSE,E,4,FALSE,FALSE,Fanfare of Elemental Champions__tott,
TOTT-77/100,Harmonious Highsong,Canto Agudo Harmonioso,harmonioushighsong,Harmonious Highsong,Canto Agudo Harmonioso,,,77/100,tott,rare,overworld,"Heal 30 damage to target Creature. If you control only OverWorld Creatures, it gains 30 Energy instead.","Cura 30 de dano à Criatura alvo.
Se você controlar apenas Criaturas do OutroMundo, ela ganha 30 de Energia em vez disso.","""I know enough about Mugic to know that I know very little indeed."" — Najarin","""Sei o suficiente sobre Mugic para saber que, na verdade, sei muito pouco."" — Najarin",FALSE,2,Jerico Santander,https://i.imgur.com/EyC6eFk.png,F,3,FALSE,FALSE,E,2,FALSE,FALSE,C,2,FALSE,FALSE,D,3,FALSE,FALSE,B,2,FALSE,FALSE,G,2,FALSE,FALSE,A,4,FALSE,FALSE,Harmonious Highsong__tott,
TOTT-88/100,Intimidating Melody of M'arr,Melodia intimidadora dos M'arr,intimidatingmelodyofmarr,Intimidating Melody of M'arr,Melodia intimidadora dos M'arr,,,88/100,tott,rare,m'arrillian,Target engaged Creature loses 30 to all Disciplines.,A Criatura alvo perde 30 em todas as Disciplinas.,"As sudden fatigue overwhelmed his body, Bodal calculated that he had 4.3 seconds to escape before he became Milla'iin's appetizer.","À medida que uma fadiga repentina o dominava, Bodal calculou que tinha 4,3 segundos para escapar antes de se tornar o aperitivo de Milla'iin.",FALSE,1,Jerico Santander,https://i.imgur.com/B8tdhsl.png,C,3,FALSE,FALSE,C,1,FALSE,FALSE,B,1,FALSE,FALSE,A,1,FALSE,FALSE,C,2,TRUE,FALSE,C,1,FALSE,FALSE,A,4,FALSE,FALSE,Intimidating Melody of M'arr__tott,
TOTT-83/100,Katharaz's Cacophony,Cacofonia de Katharaz,katharazscacophony,Katharaz's Cacophony,Cacofonia de Katharaz,,,83/100,tott,uncommon,danian,"Heal 5 damage to your engaged Creature for each Elemental Type it has. If you control only Danian Creatures, also deal 5 damage to the opposing engaged Creature for each Elemental Type that Creature has.","Cure 5 de dano à sua Criatura em combate para cada Elemento que ela possuir.
Se você controlar apenas Danians, cause também 5 de dano à Criatura em combate do oponente para cada Elemento que essa Criatura possuir.",,,FALSE,1,Martin Molski,https://i.imgur.com/8GuuuHn.png,D,3,FALSE,TRUE,F,1,FALSE,FALSE,F,1,FALSE,FALSE,B,2,FALSE,FALSE,B,2,FALSE,TRUE,A,2,FALSE,FALSE,E,4,FALSE,TRUE,Katharaz's Cacophony__tott,
TOTT-89/100,March of the M'arrillian Minions,Marcha dos Lacaios M'arrillian,marchofthemarrillianminions,March of the M'arrillian Minions,Marcha dos Lacaios M'arrillian,,,89/100,tott,super rare,m'arrillian,Target Minion gains :genericmugic::genericmugic:.,O Lacaio alvo ganha 2 Contadores de Mugic.,"With thousands of different Creatures having millions of unique talents, Aa'une has infinite methods to abuse and exploit them.","Com milhares de criaturas diferentes, cada uma com milhões de talentos únicos, Aa'une possui infinitos métodos para abusar e explorar essas criaturas.",FALSE,3,Martin Molski,https://i.imgur.com/XkkM0VW.png,G,1,FALSE,FALSE,B,1,FALSE,TRUE,D,1,FALSE,FALSE,E,2,FALSE,TRUE,D,2,FALSE,TRUE,B,1,FALSE,TRUE,G,4,FALSE,FALSE,March of the M'arrillian Minions__tott,
TOTT-78/100,Minion's Freesong,Canção da Libertação dos Lacaios,minionsfreesong,Minion's Freesong,Canção da Libertação dos Lacaios,,,78/100,tott,common,overworld,Target Minion Creature is treated as if its controller did not also control a Chieftain.,O Lacaio alvo é tratado como se seu controlador não controlasse um Chefe.,"""If we fail to rescue our friends soon, we will never turn back the tide."" — Maxxor","""Se não resgatarmos nossos amigos em breve, a maré jamais virará a nosso favor."" — Maxxor",FALSE,1,Karol Kolodzinski,https://i.imgur.com/FNgE5sp.png,G,3,FALSE,FALSE,D,1,FALSE,FALSE,G,1,FALSE,FALSE,F,1,TRUE,FALSE,F,2,FALSE,FALSE,E,2,FALSE,FALSE,D,4,FALSE,TRUE,Minion's Freesong__tott,
TOTT-79/100,Nocturne of the Elements,Noturno dos Elementos,nocturneoftheelements,Nocturne of the Elements,Noturno dos Elementos,,,79/100,tott,rare,underworld,"Target opposing engaged Creature loses all Elemental Types. If you control only UnderWorld Creatures, deal 5 damage to it for each Elemental Type lost this way.","A Criatura em combate alvo perde todos os seus Elementos.
Se você controlar apenas criaturas do Submundo, cause 5 de dano a ela para cada Elemento perdido desta forma.",,,FALSE,2,Jerico Santander,https://i.imgur.com/eIjvIiI.png,E,2,FALSE,FALSE,F,3,FALSE,FALSE,G,1,TRUE,FALSE,G,1,FALSE,FALSE,F,2,TRUE,FALSE,E,2,FALSE,TRUE,D,4,FALSE,FALSE,Nocturne of the Elements__tott,
TOTT-80/100,Roar of the Mob,Rugido da multidão,roarofthemob,Roar of the Mob,Rugido da multidão,,,80/100,tott,common,underworld,Deal 10 damage to target Creature for each Mugic counter on it.,Cause 10 de dano à Criatura alvo para cada Contador de Mugic nela.,It was a sound I never heard before. As if the Mugicians were screaming in pain.,Era um som que eu nunca tinha ouvido antes. Como se os Mugicians estivessem gritando de dor.,FALSE,1,Jerico Santander,https://i.imgur.com/SoEQZnV.png,E,3,FALSE,FALSE,D,2,FALSE,FALSE,E,1,FALSE,FALSE,D,2,FALSE,FALSE,E,1,FALSE,FALSE,C,2,FALSE,FALSE,B,4,FALSE,FALSE,Roar of the Mob__tott,
TOTT-81/100,Shock Song,Canção de Choque,shocksong,Shock Song,Canção de Choque,,,81/100,tott,uncommon,underworld,"Deal 10 damage to target Creature. If you control only UnderWorld Creatures, also destroy all Battlegear equipped to it.","Cause 10 de dano à Criatura alvo.
Se você controlar apenas Criaturas do Submundo, destrua também todos os Equipamentos equipados nela.",Achieving the impossible is simple... as long as you know which seven notes to play.,Conseguir o impossível é simples... desde que você saiba quais sete notas tocar.,FALSE,2,Peter Joworoski,https://i.imgur.com/S5C8O7b.png,D,2,FALSE,FALSE,C,2,TRUE,FALSE,B,2,FALSE,TRUE,A,2,FALSE,FALSE,A,1,FALSE,TRUE,E,1,FALSE,FALSE,C,4,FALSE,FALSE,Shock Song__tott,
TOTT-90/100,Symphonic Pelagic Maresong,Sinfonia Pelágica da Canção da Maré,symphonicpelagicmaresong,Symphonic Pelagic Maresong,Sinfonia Pelágica da Canção da Maré,,,90/100,tott,super rare,m'arrillian,Mugic and activated abilities cannot be played. (Mugic and activated abilities played before this resolves are unaffected.),"Mugics e Habilidades ativadas não podem ser usadas.
(Mugics e habilidades ativadas usadas antes da resolução deste efeito não são afetadas.)","The tune died, as did any chance of reclaiming the Riverlands.","A melodia morreu, assim como qualquer chance de recuperar os Rios do OutroMundo.",TRUE,3,Jerico Santander,https://i.imgur.com/9RbkHGH.png,B,2,FALSE,TRUE,A,2,FALSE,FALSE,A,2,FALSE,FALSE,B,2,FALSE,TRUE,A,2,FALSE,FALSE,F,2,FALSE,FALSE,D,4,FALSE,FALSE,Symphonic Pelagic Maresong__tott,
TOTT-87/100,Symphony of the Guard,Sinfonia da Guarda,symphonyoftheguard,Symphony of the Guard,Sinfonia da Guarda,,,87/100,tott,uncommon,mipedian,"Target Creature gains "":earth:Earth 5"" and "":air:Air 5."" If you only control Mipedian Creatures, it also gains ""Outperform :speed:Speed 5.""","A Criatura alvo ganha ""Terra 5"" e ""Ar 5"".
Se você controlar apenas Mipedians, ela também ganha ""Exceder Velocidade 5"".",Never forget your roots. All answers lie there.,Nunca se esqueça das suas raízes. Todas as respostas estão lá.,FALSE,1,Peter Joworoski,https://i.imgur.com/BWl5oo0.png,B,2,FALSE,TRUE,A,1,FALSE,TRUE,B,1,FALSE,TRUE,B,2,FALSE,FALSE,E,2,FALSE,TRUE,F,2,FALSE,FALSE,B,4,FALSE,TRUE,Symphony of the Guard__tott,
TOTT-84/100,Unisong,Unicanção,unisong,Unisong,Unicanção,,,84/100,tott,common,danian,"Target Danian Creature gains 10 Energy. If Hive is active, it also gains 10 :courage:Courage for each Danian Creature you control.","O Danian alvo ganha 10 de Energia.
Se Multidão estiver ativa, ela também ganha 10 de Coragem para cada Danian que você controla.",Unite and fight... or divide and die!,Unam-se e lutem... ou dividam-se e morram!,FALSE,1,Jerico Santander,https://i.imgur.com/70Cn8M7.png,F,2,TRUE,FALSE,A,3,FALSE,FALSE,G,3,TRUE,FALSE,C,3,TRUE,FALSE,F,2,TRUE,FALSE,A,1,FALSE,FALSE,C,4,TRUE,FALSE,Unisong__tott,
FUN-84/100,Adaptive Progression,Progressão Adaptativa,adaptiveprogression,Adaptive Progression,Progressão Adaptativa,,,84/100,fun,uncommon,danian,Negate target Elemental Attack.,Negue o Ataque Elemental alvo.,,,FALSE,2,Jerico Santander,https://i.imgur.com/3y4sJed.png,E,3,FALSE,FALSE,C,2,FALSE,FALSE,B,2,FALSE,FALSE,G,3,FALSE,FALSE,D,2,FALSE,FALSE,C,2,TRUE,FALSE,A,4,FALSE,FALSE,Adaptive Progression__fun,
FUN-82/100,Denying Dirge,Lamento da Negação,denyingdirge,Denying Dirge,Lamento da Negação,,,82/100,fun,uncommon,underworld,Target Creature cannot be healed or gain Energy from non-innate abilities.,A Criatura alvo não pode ser curada nem ganhar energia por meio de habilidades não inatas.,"If you make sure the weak remain weak, the outcome will never be bleak.","Se você garantir que os fracos permaneçam fracos, o resultado nunca será sombrio.",FALSE,1,Jerico Santander,https://i.imgur.com/1P1gMcC.png,D,4,TRUE,FALSE,E,1,FALSE,FALSE,A,3,TRUE,FALSE,A,3,FALSE,FALSE,F,2,FALSE,FALSE,F,2,TRUE,FALSE,E,4,FALSE,FALSE,Denying Dirge__fun,
FUN-86/100,Iflar's Improvisation,Improvisação de Iflar,iflarsimprovisation,Iflar's Improvisation,Improvisação de Iflar,,,86/100,fun,uncommon,mipedian,"Target non-Mipedian Creature gains ""Invisibility: Strike 30.""","A Criatura alvo que não seja Mipedian ganha ""Invisibilidade: Ataque 30"".","""A secret shared can never be unshared... but so be it."" — Prince Iflar","""Um segredo compartilhado jamais poderá ser descompartilhado... mas que assim seja."" — Príncipe Iflar",FALSE,2,Jerico Santander,https://i.imgur.com/SU3eMcb.png,G,4,FALSE,FALSE,A,2,FALSE,FALSE,B,4,FALSE,FALSE,A,1,FALSE,FALSE,G,1,FALSE,FALSE,F,2,FALSE,FALSE,E,4,FALSE,FALSE,Iflar's Improvisation__fun,
FUN-87/100,Illusion Glissando,Glissando de Ilusões,illusionglissando,Illusion Glissando,Glissando de Ilusões,,,87/100,fun,rare,mipedian,Relocate target Mirage Location to any space on the Battleboard.,Realoque a Miragem alvo para qualquer espaço no Tabuleiro.,"As they wandered from sand dune to sand dune in search of the Cothica, little did they know that the Cothica was never there to begin with.","Enquanto vagavam de duna em duna em busca da Cothica, mal sabiam eles que a Cothica nunca estivera ali.",FALSE,0,Jerico Santander,https://i.imgur.com/yCOW457.png,F,3,TRUE,FALSE,G,1,TRUE,FALSE,A,2,FALSE,FALSE,B,3,FALSE,FALSE,C,2,TRUE,FALSE,F,1,TRUE,FALSE,F,4,FALSE,FALSE,Illusion Glissando__fun,
FUN-83/100,Intertwined Melody,Melodia Entrelaçada,intertwinedmelody,Intertwined Melody,Melodia Entrelaçada,,,83/100,fun,rare,underworld,Target Creature engaged with a non-UnderWorld Creature you control loses an Elemental Type of your choice and loses 30 to all Disciplines.,A Criatura alvo em combate com uma Criatura sua que não seja do Submundo perde um Elemento à sua escolha e 30 em todas as Disciplinas.,"""I never thought an UnderWorlder would save my life. I owe you... unfortunately."" — Gespedan","""Nunca pensei que um submundano fosse salvar minha vida. Eu te devo uma... infelizmente."" — Gespedan",FALSE,2,Jerico Santander,https://i.imgur.com/h17V6mj.png,C,3,FALSE,FALSE,F,2,FALSE,FALSE,B,3,FALSE,FALSE,D,1,TRUE,FALSE,E,2,FALSE,FALSE,A,1,FALSE,FALSE,D,4,FALSE,FALSE,Intertwined Melody__fun,
